gene_id,gene_name,log2FC_RA_vs_OA,p_value
DOCK2,DOCK2,0.6909409476281808,0.0244140625
DOCK3,DOCK3,-0.42219865572914944,0.1474609375
DOCK4,DOCK4,-0.4324515459743388,0.1015625
DOCK5,DOCK5,0.08414242949486288,0.46484375
DOCK6,DOCK6,-0.1371237057819622,0.240234375
DOCK7,DOCK7,0.12895959669944543,0.2060546875
DOCK8,DOCK8,-0.09264574853803006,0.8310546875
DOCK8-AS1,DOCK8-AS1,0.750344726193566,0.4609375
DOCK9,DOCK9,-0.14328000110639671,0.123046875
DOCK9-DT,DOCK9-DT,-0.6247296391663988,0.009765625
DOHH,DOHH,0.022434949772765302,0.6376953125
DOK1,DOK1,0.5582312273268645,0.0322265625
DOK3,DOK3,0.8380603198179594,0.0068359375
DOK4,DOK4,0.23493970369687317,0.0244140625
DOK5,DOK5,0.28653953648014213,0.0244140625
DOK6,DOK6,-0.32300108299201613,0.1748046875
DOK7,DOK7,0.26331662899898495,0.6376953125
DOLK,DOLK,-0.03251646079081733,0.240234375
DOLPP1,DOLPP1,0.12853223762456148,0.240234375
DONSON,DONSON,0.16092132721789174,0.365234375
DOP1A,DOP1A,-0.1041902323473419,0.240234375
DOP1B,DOP1B,-0.2828502099707048,0.001953125
DOT1L,DOT1L,-0.1969131864477778,0.2060546875
DPAGT1,DPAGT1,0.04860631195888637,0.46484375
DPCD,DPCD,-0.1881552451497773,0.013671875
DPEP2,DPEP2,0.040116665321065385,1.0
DPF1,DPF1,0.6684623660172024,0.0244140625
DPF2,DPF2,-0.06020915553708085,0.2783203125
DPF3,DPF3,0.6839066386547976,0.123046875
DPH1,DPH1,-0.2763422263899889,0.0322265625
DPH2,DPH2,0.29149361217275666,0.0068359375
DPH3,DPH3,0.12950031973973467,0.123046875
DPH5,DPH5,-0.06125154230361304,0.8310546875
DPH6,DPH6,-0.014629338805291563,0.8310546875
DPH6-DT,DPH6-DT,-1.277327426163398,0.0029296875
DPH7,DPH7,0.058359895501354356,0.240234375
DPM1,DPM1,0.2493645415594046,0.001953125
DPM2,DPM2,-0.21924436401142838,0.0537109375
DPM3,DPM3,-0.03388036594105152,0.9658203125
DPP3,DPP3,0.1333323436127124,0.1748046875
DPP4,DPP4,-0.6307161924853492,0.0322265625
DPP4-DT,DPP4-DT,-0.7765730609380408,0.0537109375
DPP7,DPP7,-0.4902542340840696,0.0048828125
DPP8,DPP8,0.08236993732872921,0.365234375
DPP9,DPP9,0.14105057591192563,0.1748046875
DPP9-AS1,DPP9-AS1,-0.5357718203223534,0.8125
DPPA4,DPPA4,-1.5779877899343153,0.25
DPRXP4,DPRXP4,-1.5799726169909774,0.009765625
DPT,DPT,-1.098489623625767,0.0068359375
DPY19L1,DPY19L1,-0.39484552669766615,0.0009765625
DPY19L1P1,DPY19L1P1,-0.2317680916106153,0.6376953125
DPY19L1P2,DPY19L1P2,0.3316239883582172,0.1748046875
DPY19L2,DPY19L2,-0.08498294763400782,0.5771484375
DPY19L2P1,DPY19L2P1,2.7781177410641757,0.5
DPY19L2P2,DPY19L2P2,-0.19107194506006855,0.1748046875
DPY19L2P3,DPY19L2P3,-0.3567248095792872,0.3203125
DPY19L2P4,DPY19L2P4,-0.8701171635911676,0.875
DPY19L3,DPY19L3,-0.010967333291925922,0.8984375
DPY19L4,DPY19L4,-0.1573820723851061,0.0244140625
DPY30,DPY30,-0.0420075986597608,0.2783203125
DPYD,DPYD,0.17926877943704222,0.123046875
DPYS,DPYS,-2.0049212302811936,0.75
DPYSL2,DPYSL2,-0.01402069099040656,0.5771484375
DPYSL3,DPYSL3,0.08892598508845902,0.365234375
DPYSL4,DPYSL4,-0.6936289585988373,0.3203125
DQX1,DQX1,0.3993621540822936,0.365234375
DR1,DR1,0.2808887769027415,0.0185546875
DRAIC,DRAIC,-0.20154846891782313,0.8984375
DRAM1,DRAM1,-0.49596405604304866,0.123046875
DRAM2,DRAM2,-0.3603613506851612,0.0185546875
DRAP1,DRAP1,0.36598222106838735,0.0673828125
DRAXIN,DRAXIN,-1.1983918660554531,0.0068359375
DRC1,DRC1,0.34105357556587956,0.2060546875
DRC3,DRC3,-0.4727100121713976,0.0322265625
DRC7,DRC7,0.06512145079642336,0.6875
DRD1,DRD1,1.7448729170874413,0.12890625
DRD2,DRD2,-1.0756204269018173,0.4375
DRD4,DRD4,-0.4691099719717275,0.640625
DRG1,DRG1,0.19437120964985588,0.0009765625
DRG2,DRG2,-0.016230866404897206,0.3203125
DRGX,DRGX,0.6091163279226038,0.365234375
DRICH1,DRICH1,-0.5032164522438218,0.0673828125
DROSHA,DROSHA,0.08843247406274744,0.3203125
DRP2,DRP2,0.36682035389274253,0.1015625
DSC1,DSC1,-0.0003771053014446471,1.0
DSC2,DSC2,0.13421704174127383,1.0
DSC3,DSC3,-1.5480395328489427,0.556640625
DSCAM,DSCAM,0.9275503563610419,0.42578125
DSCC1,DSCC1,0.3991742026122775,0.009765625
DSCR10,DSCR10,-0.8542822013350175,0.546875
DSCR9,DSCR9,-0.2623068178584129,0.240234375
DSE,DSE,0.026592035616259422,0.9658203125
DSEL,DSEL,0.5970111723635253,0.0048828125
DSG2,DSG2,-0.051869592639103394,0.8310546875
DSG3,DSG3,0.12633932712494814,0.4375
DSN1,DSN1,-0.001322568841652127,0.8984375
DSP,DSP,1.21251830335597,0.0009765625
DSPP,DSPP,0.9231465486146747,0.75
DST,DST,0.036512960879116624,0.7001953125
DST-AS1,DST-AS1,-0.19286394507476393,0.9658203125
DSTN,DSTN,-0.1292590776844096,0.240234375
DSTNP2,DSTNP2,0.06367661901242525,0.6376953125
DSTYK,DSTYK,-0.2194182130685832,0.0537109375
DTD1,DTD1,0.2716517342680107,0.001953125
DTD2,DTD2,0.29264305292372517,0.001953125
DTL,DTL,0.21759943379300062,0.5771484375
DTNA,DTNA,-0.5566847040468391,0.0244140625
DTNB,DTNB,-0.18370563452935545,0.0537109375
DTNBP1,DTNBP1,-0.1719104830099931,0.2060546875
DTWD1,DTWD1,-0.3993075779041663,0.1015625
DTWD2,DTWD2,0.1093037545194654,0.2783203125
DTX1,DTX1,-1.214959790746725,0.46875
DTX2,DTX2,-0.4285702166620364,0.0244140625
DTX2P1-UPK3BP1-PMS2P11,DTX2P1-UPK3BP1-PMS2P11,-0.37066057648224676,0.001953125
DTX3,DTX3,-0.1527271096491204,0.1015625
DTX3L,DTX3L,-0.34739089775676496,0.013671875
DTX4,DTX4,0.20375396682227384,1.0
DTYMK,DTYMK,0.04617520546159627,0.8310546875
DUBR,DUBR,0.07777013766554777,0.51953125
DUOX1,DUOX1,-0.12301373942817284,0.51953125
DUOX2,DUOX2,-0.15556835703100014,0.9658203125
DUOXA1,DUOXA1,-0.03135502673714112,0.7646484375
DUS1L,DUS1L,-0.0038870780362751725,0.9658203125
DUS2,DUS2,0.14958411496014457,0.0673828125
DUS3L,DUS3L,-0.11536514855905884,0.4130859375
DUS4L,DUS4L,-0.1323655798796414,0.3203125
DUS4L-BCAP29,DUS4L-BCAP29,-0.04482770511671403,0.6376953125
DUSP1,DUSP1,-0.20689255215120966,0.2060546875
DUSP10,DUSP10,-0.9102653407036099,0.0068359375
DUSP11,DUSP11,0.10060574342143574,0.0322265625
DUSP12,DUSP12,0.28540184596586327,0.0048828125
DUSP14,DUSP14,-0.16794800439679228,0.3203125
DUSP15,DUSP15,1.9487782608549267,0.00390625
DUSP16,DUSP16,-0.4841891952072089,0.0029296875
DUSP18,DUSP18,-0.07668565168281745,0.4130859375
DUSP19,DUSP19,-0.0945290032782761,0.7646484375
DUSP2,DUSP2,-0.15254597360367597,0.8984375
DUSP22,DUSP22,0.012188813863290831,0.9658203125
DUSP23,DUSP23,-0.3402475296665565,0.0029296875
DUSP26,DUSP26,3.2331401163178315,0.03125
DUSP27,DUSP27,1.992434281674623,0.4375
DUSP28,DUSP28,-0.3097484169171915,0.0673828125
DUSP3,DUSP3,-0.19973583383434892,0.013671875
DUSP4,DUSP4,-1.2169251352011556,0.0009765625
DUSP5,DUSP5,0.3055097317688406,0.0830078125
DUSP5P1,DUSP5P1,0.38798476557773237,0.3203125
DUSP6,DUSP6,0.1293749484684172,0.7001953125
DUSP7,DUSP7,0.257108092233424,0.0244140625
DUSP8,DUSP8,0.6294304486093769,0.2060546875
DUSP9,DUSP9,0.9380834398106632,0.625
DUT,DUT,-0.0055913024570647145,0.9658203125
DUXA,DUXA,0.23424140866547363,0.375
DUXAP10,DUXAP10,0.6558346431989148,0.3203125
DUXAP8,DUXAP8,0.26548980198718464,0.51953125
DUXAP9,DUXAP9,0.3475012583109818,0.4130859375
DVL1,DVL1,0.05245567058267632,0.1474609375
DVL2,DVL2,-0.3238608091251031,0.0009765625
DVL3,DVL3,-0.028404614769053583,0.7001953125
DXO,DXO,0.037632345641938514,0.1748046875
DYM,DYM,-0.047696176769565696,0.8984375
DYNC1H1,DYNC1H1,0.05576872983081179,0.6376953125
DYNC1I1,DYNC1I1,0.3499284719814203,0.365234375
DYNC1I2,DYNC1I2,0.043786620348874226,0.2783203125
DYNC1LI1,DYNC1LI1,0.10545253652057418,0.0322265625
DYNC1LI2,DYNC1LI2,0.20982514029342167,0.0673828125
DYNC2H1,DYNC2H1,-0.28611856751922926,0.1474609375
DYNC2LI1,DYNC2LI1,-0.17734363867988504,0.123046875
DYNLL1,DYNLL1,0.040453706585921796,0.6376953125
DYNLL2,DYNLL2,0.2496185822182415,0.0068359375
DYNLRB1,DYNLRB1,-0.016920154786095737,0.7001953125
DYNLRB2,DYNLRB2,-1.1707272687697472,0.001953125
DYNLT1,DYNLT1,0.2854848403164862,0.0009765625
DYNLT3,DYNLT3,0.13109633782362795,0.3203125
DYRK1A,DYRK1A,-0.05414795796488525,0.1748046875
DYRK1B,DYRK1B,-0.46045473106383206,0.013671875
DYRK2,DYRK2,-0.2818801608634933,0.009765625
DYRK3,DYRK3,-0.025565969578442444,0.8310546875
DYRK4,DYRK4,0.46919889168403967,0.0048828125
DYSF,DYSF,0.2775011584340459,0.7646484375
DZANK1,DZANK1,-0.18807469805390092,0.123046875
DZIP1,DZIP1,0.1735660823299705,0.365234375
DZIP1L,DZIP1L,0.34212510390672435,0.0009765625
DZIP3,DZIP3,-0.11702081679768891,0.365234375
E2F1,E2F1,0.1966313765647563,0.6376953125
E2F2,E2F2,-0.4502305339731215,0.123046875
E2F3,E2F3,0.133759447345286,0.0419921875
E2F4,E2F4,0.0805876567596304,0.2060546875
E2F5,E2F5,0.1696239847640338,0.1748046875
E2F6,E2F6,-0.055566479752312214,0.365234375
E2F7,E2F7,0.8377627647882369,0.0673828125
E2F8,E2F8,0.017229191711868284,0.8310546875
E4F1,E4F1,-0.12640803144136692,0.2060546875
EAF1,EAF1,-0.026847424644974856,0.8984375
EAF2,EAF2,0.5632924363387817,0.0068359375
EAPP,EAPP,-0.11869426020074367,0.365234375
EARS2,EARS2,0.08661880071480994,0.240234375
EBAG9,EBAG9,0.03466559009801813,0.365234375
EBF1,EBF1,-0.5017082513505807,0.0244140625
EBF2,EBF2,0.10084996552042516,0.5771484375
EBF3,EBF3,-0.5705683350189457,0.2060546875
EBF4,EBF4,-0.2238656489302945,1.0
EBI3,EBI3,-0.00550005337053896,0.625
EBLN1,EBLN1,2.330743945017896,0.25
EBLN2,EBLN2,-0.14047015940452184,0.2060546875
EBLN3P,EBLN3P,0.11380110420893245,0.1474609375
EBNA1BP2,EBNA1BP2,0.3851665378899384,0.0068359375
EBP,EBP,0.007412787060251169,0.8984375
EBPL,EBPL,-0.08475152949823701,0.8984375
ECD,ECD,0.035259240664514246,0.7001953125
ECE1,ECE1,0.05694753846849882,0.7646484375
ECE1-AS1,ECE1-AS1,0.4073985325013948,0.8310546875
ECEL1,ECEL1,-0.5895364498622128,0.4130859375
ECEL1P2,ECEL1P2,-0.4865350725894913,0.578125
ECH1,ECH1,-0.30863150773365183,0.0673828125
ECHDC1,ECHDC1,0.15902893650495203,0.0048828125
ECHDC2,ECHDC2,-0.08769386286872732,0.7001953125
ECHDC3,ECHDC3,0.10072303832145982,0.7646484375
ECHS1,ECHS1,0.049482644924077133,0.3203125
ECI1,ECI1,0.1175535693297698,0.365234375
ECI2,ECI2,0.09106269470311315,0.240234375
ECI2-DT,ECI2-DT,0.3079457633148684,0.3203125
ECM1,ECM1,-0.07518258545018797,0.51953125
ECM2,ECM2,-0.8493516117819067,0.0185546875
ECPAS,ECPAS,0.16470737329623233,0.0185546875
ECRG4,ECRG4,-0.4156990492417639,0.46484375
ECSCR,ECSCR,1.0102993947627228,0.013671875
ECSIT,ECSIT,-0.20330665145958585,0.0830078125
ECT2,ECT2,0.1871734218052863,0.5771484375
ECT2L,ECT2L,0.8120530118944939,0.203125
EDA,EDA,-0.8218131561355607,0.0322265625
EDA2R,EDA2R,-0.1252073000252071,0.5771484375
EDARADD,EDARADD,0.20276879124533906,0.46484375
EDC3,EDC3,0.14400621087592252,0.1015625
EDC4,EDC4,-0.08109666980848468,0.4130859375
EDEM1,EDEM1,0.12185576319785352,0.0322265625
EDEM2,EDEM2,-0.17817742495612676,0.013671875
EDEM3,EDEM3,0.0477735612315795,0.6376953125
EDF1,EDF1,0.08217133656441719,0.2783203125
EDIL3,EDIL3,1.4288995908463291,0.0830078125
EDN1,EDN1,0.5576623772118939,0.0068359375
EDNRA,EDNRA,-0.6138840685806441,0.013671875
EDNRB,EDNRB,-2.463703061861517,0.0009765625
EDNRB-AS1,EDNRB-AS1,-0.5252227147342009,0.8125
EDRF1,EDRF1,0.15523198113237427,0.0322265625
EDRF1-DT,EDRF1-DT,-0.5111331134442999,0.009765625
EEA1,EEA1,-0.2627349414781485,0.009765625
EED,EED,-0.013590412906115344,1.0
EEF1A1,EEF1A1,0.11990523650412706,0.3203125
EEF1A2,EEF1A2,1.305712336689438,0.12890625
EEF1AKMT1,EEF1AKMT1,0.03957290651834688,1.0
EEF1AKMT2,EEF1AKMT2,0.1062513539972033,0.46484375
EEF1AKMT3,EEF1AKMT3,0.17840290661503336,0.123046875
EEF1AKMT4,EEF1AKMT4,0.2273927121946203,0.0419921875
EEF1AKNMT,EEF1AKNMT,0.023756661124270093,0.9658203125
EEF1B2,EEF1B2,0.15504899857359786,0.013671875
EEF1D,EEF1D,0.022381256141444664,0.8310546875
EEF1DP3,EEF1DP3,0.30932271557032,0.240234375
EEF1E1,EEF1E1,0.4014328334373761,0.0009765625
EEF1E1-BLOC1S5,EEF1E1-BLOC1S5,0.29657899652074504,0.123046875
EEF1G,EEF1G,0.04296297609576163,0.8310546875
EEF2,EEF2,-0.06427340865315626,0.9658203125
EEF2K,EEF2K,-0.33672746833628375,0.123046875
EEF2KMT,EEF2KMT,0.17665784165094853,0.013671875
EEFSEC,EEFSEC,0.06140110538725132,0.51953125
EEPD1,EEPD1,-1.253496134320635,0.0009765625
EFCAB1,EFCAB1,-1.0793598567233502,0.0009765625
EFCAB10,EFCAB10,0.1161444362204143,1.0
EFCAB11,EFCAB11,-0.09268609210841888,0.5771484375
EFCAB12,EFCAB12,-1.1729973923718748,0.02734375
EFCAB13,EFCAB13,-0.5761903373375817,0.0068359375
EFCAB14,EFCAB14,-0.15323631472615282,0.0537109375
EFCAB2,EFCAB2,-0.25981452509212116,0.123046875
EFCAB5,EFCAB5,-0.3174870906754701,0.2060546875
EFCAB6,EFCAB6,-0.6778992221946992,0.001953125
EFCAB7,EFCAB7,-0.5808300540936119,0.0009765625
EFCAB8,EFCAB8,0.3361579614140829,0.5771484375
EFCAB9,EFCAB9,-1.459624908164345,0.3125
EFCC1,EFCC1,-0.9888405028455911,1.0
EFEMP1,EFEMP1,-0.015038646283139367,0.8984375
EFEMP2,EFEMP2,0.0010135467986503884,0.8310546875
EFHB,EFHB,-2.26969746029244,0.0419921875
EFHC1,EFHC1,-0.20125130716424525,0.0830078125
EFHC2,EFHC2,-1.3082908297082383,0.0029296875
EFHD1,EFHD1,1.1913576566092685,0.0068359375
EFHD2,EFHD2,-0.10711468678297474,0.5771484375
EFL1,EFL1,-0.03170136423466891,0.7646484375
EFL1P1,EFL1P1,0.34459449631854705,0.4921875
EFNA1,EFNA1,0.013716694955064663,0.921875
EFNA2,EFNA2,-0.5071628778515155,0.5703125
EFNA3,EFNA3,-0.3807851120561089,0.0322265625
EFNA4,EFNA4,-0.3454937832154323,0.0185546875
EFNA5,EFNA5,-0.3506122666442004,0.123046875
EFNB1,EFNB1,-0.8135231470528168,0.0029296875
EFNB2,EFNB2,-0.6337360002477184,0.1748046875
EFNB3,EFNB3,-1.333236036779661,0.009765625
EFR3A,EFR3A,-0.15654862099325736,0.1474609375
EFR3B,EFR3B,-1.5868094033231983,0.001953125
EFS,EFS,-0.1895822670022082,0.2783203125
EFTUD2,EFTUD2,0.05773689472157253,0.7001953125
EGF,EGF,-1.004301376112307,0.0068359375
EGFEM1P,EGFEM1P,0.2593016994928678,0.3125
EGFL6,EGFL6,-1.7754452870987254,0.1474609375
EGFL7,EGFL7,0.1416428263808209,0.51953125
EGFL8,EGFL8,2.207932168614141,0.09765625
EGFLAM,EGFLAM,1.0289431543210537,0.0322265625
EGFLAM-AS2,EGFLAM-AS2,0.8785688325606564,0.5625
EGFR,EGFR,-0.10723745848987022,0.3203125
EGFR-AS1,EGFR-AS1,0.013151935603844162,1.0
EGLN1,EGLN1,0.0917994026184436,0.51953125
EGLN2,EGLN2,-0.17241019434734467,0.0185546875
EGLN3,EGLN3,-0.46997108395596915,0.240234375
EGR1,EGR1,-0.6627841399434307,0.123046875
EGR2,EGR2,-1.2530813108838508,0.0244140625
EGR3,EGR3,-0.28624538268758154,0.46484375
EHBP1,EHBP1,-0.04234285809330177,0.5771484375
EHBP1L1,EHBP1L1,0.042416052307468664,0.5771484375
EHD1,EHD1,0.25231742841328697,0.0673828125
EHD2,EHD2,0.017787115626627308,0.7646484375
EHD3,EHD3,0.3386234596718579,0.0048828125
EHD4,EHD4,-0.37512665285365787,0.001953125
EHD4-AS1,EHD4-AS1,-0.8217038283390299,0.578125
EHF,EHF,2.577357356705656,0.25
EHHADH,EHHADH,0.0022481457587471823,0.8984375
EHMT1,EHMT1,-0.013472530706111657,0.8984375
EHMT2,EHMT2,-0.27342439008352687,0.0048828125
EI24,EI24,0.09622746423645263,0.0830078125
EID1,EID1,0.006396322496154533,0.7001953125
EID2,EID2,0.13159083829625595,0.0185546875
EID2B,EID2B,0.1959477254320437,0.0830078125
EID3,EID3,0.19118172018714305,0.2060546875
EIF1,EIF1,0.25990214377437887,0.013671875
EIF1AD,EIF1AD,0.12242533333145766,0.240234375
EIF1AX,EIF1AX,0.15218036949734998,0.1748046875
EIF1B,EIF1B,0.036212111456559004,0.5771484375
EIF1B-AS1,EIF1B-AS1,-0.7615727533671047,0.0185546875
EIF2A,EIF2A,0.051687049900197256,0.365234375
EIF2AK1,EIF2AK1,-0.07144593792325143,0.46484375
EIF2AK2,EIF2AK2,0.033241805212861436,0.5771484375
EIF2AK3,EIF2AK3,-0.1357389289859878,0.1015625
EIF2AK3-DT,EIF2AK3-DT,-0.023978720097923564,1.0
EIF2AK4,EIF2AK4,0.14465897751704804,0.0673828125
EIF2B1,EIF2B1,0.07701623208439422,0.1748046875
EIF2B2,EIF2B2,-0.20658608011536825,0.1474609375
EIF2B3,EIF2B3,0.23102012238157374,0.013671875
EIF2B4,EIF2B4,0.07012163479348628,0.4130859375
EIF2B5,EIF2B5,0.032515055640472836,0.2783203125
EIF2D,EIF2D,0.02702389612477869,0.51953125
EIF2S1,EIF2S1,0.2905967979730568,0.0009765625
EIF2S2,EIF2S2,0.5136389600620077,0.0009765625
EIF2S3,EIF2S3,0.18160498984898257,0.1474609375
EIF2S3B,EIF2S3B,1.7974077410680125,0.6376953125
EIF3A,EIF3A,0.0625738418053903,0.240234375
EIF3B,EIF3B,0.07918948561829345,0.240234375
EIF3C,EIF3C,0.0023021098753743764,0.8984375
EIF3CL,EIF3CL,-0.03360380699273568,1.0
EIF3D,EIF3D,-0.012920799976318053,0.8984375
EIF3E,EIF3E,-0.1252836548570725,0.46484375
EIF3F,EIF3F,0.04175696077793564,0.8310546875
EIF3G,EIF3G,-0.06054924664859087,0.5771484375
EIF3H,EIF3H,0.05025539428075598,0.46484375
EIF3I,EIF3I,0.053554223895581315,0.5771484375
EIF3J,EIF3J,0.3291384786483045,0.0009765625
EIF3J-DT,EIF3J-DT,-0.18750521570436154,0.1474609375
EIF3K,EIF3K,0.0068383941543336945,0.2060546875
EIF3L,EIF3L,-0.02188722211981241,1.0
EIF3M,EIF3M,0.14030445983386247,0.0322265625
EIF4A1,EIF4A1,0.2003983629623198,0.001953125
EIF4A2,EIF4A2,0.008259652173426264,0.9658203125
EIF4A3,EIF4A3,0.03378363821514346,0.365234375
EIF4B,EIF4B,-0.10364536709599496,0.8984375
EIF4E,EIF4E,0.20972089072543268,0.0185546875
EIF4E2,EIF4E2,0.2802220654487653,0.0009765625
EIF4E3,EIF4E3,-0.4119343447205704,0.3203125
EIF4EBP1,EIF4EBP1,0.6527777116179991,0.0048828125
EIF4EBP2,EIF4EBP2,-0.2087231998827604,0.0185546875
EIF4EBP3,EIF4EBP3,-0.7617051266752064,0.0009765625
EIF4ENIF1,EIF4ENIF1,0.02852891617124079,0.5771484375
EIF4G1,EIF4G1,0.16106322948169724,0.0185546875
EIF4G2,EIF4G2,0.11780760547270436,0.0830078125
EIF4G3,EIF4G3,-0.0008537481147878626,0.5771484375
EIF4H,EIF4H,0.04474812413497631,0.51953125
EIF5,EIF5,0.24438333820413852,0.013671875
EIF5A,EIF5A,0.25085275941395474,0.1015625
EIF5A2,EIF5A2,0.32180690801742745,0.0048828125
EIF5AL1,EIF5AL1,0.7838343350948196,0.0537109375
EIF5B,EIF5B,0.2081350607011687,0.001953125
EIF6,EIF6,0.451001816446521,0.0009765625
EIPR1,EIPR1,0.18322675886418727,0.0673828125
ELAC1,ELAC1,0.13610721359572714,0.0185546875
ELAC2,ELAC2,0.049255376191522204,0.240234375
ELANE,ELANE,-1.2307795264822046,0.1474609375
ELAVL1,ELAVL1,0.06928391770859865,0.240234375
ELAVL2,ELAVL2,-1.234520485280476,0.0419921875
ELF1,ELF1,-0.1938802277278796,0.0830078125
ELF2,ELF2,-0.05801790287536081,0.51953125
ELF3,ELF3,-0.5964877522592776,0.240234375
ELF4,ELF4,0.013692599033290075,1.0
ELF5,ELF5,1.9264406271251935,0.25
ELFN1,ELFN1,-0.17570467725086825,0.51953125
ELFN1-AS1,ELFN1-AS1,-0.5879808753404726,0.546875
ELFN2,ELFN2,0.2090314439534902,0.4130859375
ELK1,ELK1,-0.014204499459162693,0.9658203125
ELK3,ELK3,0.004049223028489051,0.7001953125
ELK4,ELK4,-0.045810948641517586,0.8310546875
ELL,ELL,-0.13340937556456733,0.1015625
ELL2,ELL2,0.27414541322149855,0.0537109375
ELL3,ELL3,-0.39340131833392933,0.1748046875
ELMO1,ELMO1,-0.6642937895153846,0.1474609375
ELMO2,ELMO2,0.06908038902984602,0.3203125
ELMO3,ELMO3,-0.022355700194055327,0.9658203125
ELMOD1,ELMOD1,1.9134574762951562,0.15625
ELMOD2,ELMOD2,-0.16673966718753058,0.0537109375
ELMOD3,ELMOD3,0.0076332362242208926,0.7001953125
ELN,ELN,0.4353783071474376,0.0419921875
ELOA,ELOA,0.16304702924226086,0.0419921875
ELOA-AS1,ELOA-AS1,-0.07140829204755963,0.5771484375
ELOB,ELOB,-0.008878727741491108,0.46484375
ELOC,ELOC,0.242135991335007,0.0322265625
ELOF1,ELOF1,-0.03344248954047879,0.365234375
ELOVL1,ELOVL1,0.24860497790145106,0.009765625
ELOVL2,ELOVL2,0.6604813651041663,0.6376953125
ELOVL2-AS1,ELOVL2-AS1,0.9679798347105849,0.3125
ELOVL3,ELOVL3,-0.8998638333202404,0.0185546875
ELOVL4,ELOVL4,-0.09394652893880077,0.1748046875
ELOVL5,ELOVL5,0.1542829045294601,0.009765625
ELOVL6,ELOVL6,0.45197347099345475,0.0048828125
ELOVL7,ELOVL7,-0.38903669572601496,0.4130859375
ELP1,ELP1,0.16760317949246806,0.0537109375
ELP2,ELP2,-0.0016512202187322232,1.0
ELP3,ELP3,-0.025824493336958885,0.7646484375
ELP4,ELP4,-0.06015772294769374,0.365234375
ELP5,ELP5,0.08204220203945131,0.46484375
ELP6,ELP6,0.06971615016278478,0.2060546875
EMB,EMB,-0.66798544262662,0.1474609375
EMBP1,EMBP1,-0.6831050239863171,0.1748046875
EMC1,EMC1,0.23883316146269307,0.0419921875
EMC1-AS1,EMC1-AS1,0.1735982436841447,0.46484375
EMC10,EMC10,-0.05053884282044263,0.5771484375
EMC2,EMC2,-0.1490561326529982,0.123046875
EMC3,EMC3,-0.11483522709905102,0.0537109375
EMC3-AS1,EMC3-AS1,0.05938140348486976,0.7001953125
EMC4,EMC4,0.07447197590674402,0.013671875
EMC6,EMC6,0.26794733276513233,0.0244140625
EMC7,EMC7,0.1810373541088886,0.0322265625
EMC8,EMC8,0.19742826290046897,0.009765625
EMC9,EMC9,0.11023684227013521,0.365234375
EMCN,EMCN,-1.3057355104591863,0.2060546875
EMD,EMD,0.18270649237514366,0.0830078125
EME1,EME1,0.13978573184765689,0.7001953125
EME2,EME2,0.09202585581799437,0.6376953125
EMG1,EMG1,0.271401838934803,0.001953125
EMID1,EMID1,0.02153869071794041,0.7421875
EMILIN1,EMILIN1,-0.27614457039292767,0.123046875
EMILIN2,EMILIN2,-1.3585387948787613,0.0029296875
EMILIN3,EMILIN3,-0.48586323397800735,0.4921875
EML1,EML1,-0.39808908618332445,0.0009765625
EML2,EML2,-0.09490631690794471,0.240234375
EML2-AS1,EML2-AS1,0.3230394258412727,0.4130859375
EML3,EML3,-0.23902761146134166,0.013671875
EML4,EML4,-0.03800352305274663,0.6376953125
EML4-AS1,EML4-AS1,0.9893351631606869,0.16015625
EML5,EML5,-0.042367687582679364,0.8310546875
EML6,EML6,0.3242008524708581,0.2060546875
EMP1,EMP1,0.18770549122171648,0.365234375
EMP2,EMP2,0.028553116029876882,0.8310546875
EMP3,EMP3,-0.002261642512485765,1.0
EMSLR,EMSLR,-0.026314156060445695,0.9658203125
EMSY,EMSY,-0.1013216521152229,0.1748046875
EMX2,EMX2,-0.3281629122001035,0.1015625
EMX2OS,EMX2OS,-0.6761896849692967,0.0185546875
EN1,EN1,0.17702060675253847,0.9658203125
EN2,EN2,-1.8933437179686647,0.625
ENAH,ENAH,-0.25880545598122356,0.0537109375
ENAM,ENAM,-0.9998985781980885,0.431640625
ENC1,ENC1,0.014248355610495653,0.9658203125
ENDOD1,ENDOD1,0.265306289426847,0.0068359375
ENDOG,ENDOG,-0.1619861088753474,0.2783203125
ENDOU,ENDOU,-0.28913629006562985,0.7646484375
ENDOV,ENDOV,-0.1718881743650908,0.0830078125
ENG,ENG,-0.04319463305823451,0.8310546875
ENGASE,ENGASE,-0.31101217004926074,0.0048828125
ENHO,ENHO,-0.3875016879356593,0.240234375
ENKD1,ENKD1,-0.4455390814249439,0.0009765625
ENKUR,ENKUR,-0.1737971649775352,0.8310546875
ENO1,ENO1,0.2475745038343765,0.123046875
ENO1-AS1,ENO1-AS1,0.43647365941513677,0.240234375
ENO2,ENO2,-0.2928208979552928,0.0322265625
ENO3,ENO3,-0.1827391103483799,0.2783203125
ENO4,ENO4,-0.6796068703769023,0.013671875
ENOPH1,ENOPH1,0.13363791255103974,0.0537109375
ENOSF1,ENOSF1,-0.23051976166404267,0.0068359375
ENOX1,ENOX1,-0.029814522193726347,0.8984375
ENOX2,ENOX2,-0.28983879657142864,0.0673828125
ENPEP,ENPEP,0.7194791210837018,0.240234375
ENPP1,ENPP1,-0.2530264982333489,0.4130859375
ENPP2,ENPP2,-0.7745338507034673,0.0419921875
